1663743326422581364,1663743326297788999,A,GARAN.E,B,19.52,135,1000,7621969089428960318
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.51,136,15,7621969089428619420
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.51,137,500,7621969089428621708
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.51,138,50,7621969089428693706
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.51,139,30,7621969089428702280
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.5,140,5000,7621969089428617219
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.5,141,250,7621969089428621457
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.5,142,10,7621969089428633988
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.5,143,15,7621969089428635587
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.5,144,30,7621969089428641321
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,145,200,7621969089428647517
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,146,7,7621969089428655697
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,147,1,7621969089428663207
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,148,25,7621969089428665394
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,149,25,7621969089428666010
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,150,50,7621969089428670037
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,151,10,7621969089428670267
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,152,50,7621969089428670463
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,153,50,7621969089428687607
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,154,1000,7621969089428692837
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,155,50,7621969089428693537
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,156,256,7621969089428703642
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,157,2,7621969089428719587
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,158,51,7621969089428725773
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,159,50,7621969089428729700
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,160,500,7621969089428732515
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,161,1,7621969089428742396
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,162,51,7621969089428745792
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,163,100,7621969089428678207
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,164,5000,7621969089428782909
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,165,100,7621969089428816235
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,166,25,7621969089428745880
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,167,100,7621969089428934366
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,168,10000,7621969089428945034
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,169,2500,7621969089428954291
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.5,170,500,7621969089428979322
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.49,171,1,7621969089428735471
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.48,172,150,7621969089428635682
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.47,173,70,7621969089428664776
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.45,174,7,7621969089428655705
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.45,175,1,7621969089428663205
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.42,176,2,7621969089428662788
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.41,177,10,7621969089428673774
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.41,178,3000,7621969089428969883
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.4,179,50,7621969089428635639
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.4,180,2,7621969089428639340
1663743326422592001,1663743326297788999,A,GARAN.E,B,19.4,181,500,7621969089428649279
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.4,182,7,7621969089428655708
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.4,183,1,7621969089428663203
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.4,184,1830,7621969089428684403
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.4,185,1000,7621969089428729430
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.4,186,5000,7621969089428757924
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.4,187,500,7621969089428915012
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.4,188,100,7621969089428936391
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.39,189,1,7621969089428691228
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.37,190,1,7621969089428741149
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.36,191,1,7621969089428680716
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.35,192,7,7621969089428655710
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.35,193,10,7621969089428696723
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.34,194,75,7621969089428664778
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.34,195,25,7621969089428666011
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.34,196,25,7621969089428692065
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.34,197,5,7621969089428741560
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.33,198,1034,7621969089428705035
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.32,199,10,7621969089428629031
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.32,200,2000,7621969089428690632
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.31,201,50,7621969089428699277
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.3,202,7,7621969089428655713
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.3,203,1,7621969089428663201
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.3,204,100,7621969089428723084
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.3,205,1000,7621969089428732693
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.3,206,1000,7621969089428815060
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.3,207,500,7621969089428916737
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.3,208,100,7621969089428938523
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.3,209,500,7621969089428984938
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.29,210,2,7621969089428641372
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.29,211,2,7621969089428691229
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.27,212,800,7621969089428986432
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.26,213,10,7621969089428673775
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.25,214,5000,7621969089428617229
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.25,215,8,7621969089428655715
1663743326422603419,1663743326297788999,A,GARAN.E,B,19.25,216,1000,7621969089428732691
